,source,target,weight
8985,1329800887,138203134,1
8986,1329800887,577401044,1
8987,1319200447,1265037073,1
8988,1319200447,16816021,1
8989,1169388205780721665,23022687,1
8990,1169388205780721665,138203134,1
8991,47733382,1290908663285264385,1
8992,3224921048,1024814111388065792,1
8993,1024814111388065792,1265037073,1
8994,1198692565073252355,1024814111388065792,1
8995,609044656,1024814111388065792,1
8996,591945872,1024814111388065792,1
8997,242491139,1024814111388065792,1
8998,1247238302626971648,1024814111388065792,1
8999,344546781,1351542984139890689,1
9000,20060983,1345655528,1
9001,10738932,44196397,1
9002,945076760957345792,769457743807844352,1
9003,769457743807844352,4452099917,1
9004,1173090268431536128,769457743807844352,1
9005,4452099917,769457743807844352,1
9006,2546645545,919415799722528768,1
9007,626081549,1265037073,2
9008,1215479954940616704,44196397,1
9009,945260790558482433,1027666299973820416,1
9010,20292314,moneymondaysonline,1
9011,20292314,22258315,1
9012,576232163,17607249,1
9013,17607249,1265037073,1
9014,17607249,758386485846544384,1
9015,413996722,17607249,1
9016,74226447,17607249,1
9017,373033461,17607249,1
9018,717615464763883520,17607249,1
9019,385021351,17607249,1
9020,3214672347,17607249,1
9021,259243848,17607249,1
9022,330428128,17607249,1
9023,364899480,1185193029608624128,1
9024,465119611,362057955,1
9025,783741492095430657,51205137,1
9026,783741492095430657,1354569400657952768,1
9027,783741492095430657,2902349190,1
9028,783741492095430657,22258315,1
9029,783741492095430657,254386542,1
9030,783741492095430657,605700792,1
9031,783741492095430657,1265037073,1
9032,783741492095430657,299661515,1
9033,783741492095430657,20402945,1
9034,3693925992,1265037073,1
9035,36319056,770583695652560896,1
9036,778293501297582080,10994422,1
9037,26583983,23951440,1
9038,944264634,23951440,1
9039,1347674761028104196,23951440,1
9040,834190370846109696,1203953176430301186,1
9041,1323307623161188352,84057363,1
9042,84057363,23420231,1
9043,1334974807033540609,43775786,1
9044,1334974807033540609,1265037073,1
9045,45799379,717458941572210689,1
9046,717458941572210689,837833439755685888,1
9047,717458941572210689,744318055,1
9048,489202055,717458941572210689,1
9049,1131874335340277760,717458941572210689,1
9050,134072442,717458941572210689,1
9051,2273515344,717458941572210689,1
9052,3822768676,717458941572210689,1
9053,80717260,900271822465380352,1
9054,103465324,900271822465380352,1
9055,1302611116791537664,773842138576683012,1
9056,773842138576683012,1282418324228337665,1
9057,1159330408665948161,39842866,1
9058,1159330408665948161,799748720673882112,1
9059,268198817,138203134,2
9060,268198817,1265037073,1
9061,466796006,24277551,2
9062,466796006,1265037073,2
9063,109515963,78374893,1
9064,109515963,44196397,1
9065,109515963,588569122,1
9066,76878754,1282418324228337665,1
9067,437126252,868578294916145152,1
9068,1241434765,1260551652479647745,1
9069,771062375625535488,1260551652479647745,1
9070,143249552,1260551652479647745,1
9071,2748499999,1260551652479647745,1
9072,1139404978676568065,1260551652479647745,1
9073,1265105953311031301,1260551652479647745,1
9074,425263811,1260551652479647745,1
9075,435402897,1260551652479647745,1
9076,435402897,20707966,1
9077,435402897,4437900915,1
9078,1295888856890343424,1260551652479647745,1
9079,1341989110685188096,1260551652479647745,1
9080,1262154229155680257,1260551652479647745,2
9081,1470776276,1260551652479647745,1
9082,2904722457,1260551652479647745,1
9083,1354496352303116291,1260551652479647745,1
9084,1273718400246706176,1260551652479647745,1
9085,345773306,1260551652479647745,1
9086,1360650936,1260551652479647745,1
9087,3163072736,1260551652479647745,1
9088,1084604639222349827,1260551652479647745,1
9089,889856755,868578294916145152,1
9090,889856755,22258315,1
9091,62743784,2518479343,1
9092,846860077969522692,1177136621885378560,1
9093,1146055580987076608,148529707,1
9094,18654950,1137560314742919168,1
9095,18654950,1354993725961854982,1
9096,991719934114791425,20902138,1
9097,14157281,20902138,1
9098,933137618677637122,17148727,1
9099,4064281636,1336910184854204417,1
9100,1344130266055507968,22258315,1
9101,1354237040506900480,1345589832672751618,1
9102,1354237040506900480,1295271265368969217,1
9103,1354237040506900480,954005112174862336,1
9104,555136741,1345589832672751618,1
9105,1347348532156534786,1345589832672751618,2
9106,1347348532156534786,255743575,1
9107,1262597008725905409,1345589832672751618,1
9108,3129423862,1345589832672751618,2
9109,2251396513,1345589832672751618,1
9110,54341634,1345589832672751618,1
9111,1331750007368802304,1345589832672751618,2
9112,725351112,1345589832672751618,1
9113,1087246575469019137,335717747,1
9114,1066162168125685762,1282418324228337665,1
9115,1066162168125685762,868578294916145152,1
9116,517427534,1661406468,1
9117,3006406992,343843662,1
9118,65452636,343843662,1
9119,1354218275693940736,1868127522,1
9120,1354218275693940736,2749635269,1
9121,1354218275693940736,1354218275693940736,1
9122,61730749,15915031,1
9123,2590918910,1019131050,1
9124,64639341,1019131050,1
9125,971399365,1019131050,1
9126,833889548912443392,1019131050,1
9127,2760984531,1019131050,1
9128,71369444,1019131050,1
9129,406296640,1019131050,1
9130,1191576738947641345,1019131050,1
9131,948262398242295813,1019131050,1
9132,449512538,1019131050,1
9133,960656510,1019131050,1
9134,1046539627174060033,1019131050,1
9135,855626206791774208,279542832,1
9136,1292165074283503617,2983362602,1
9137,190699597,2983362602,1
9138,4042274238,2983362602,1
9139,942870046631641088,2983362602,1
9140,3026987635,635018270,1
9141,281895688,1302796632107282432,1
9142,219091605,1137560314742919168,1
9143,60361102,900816467674976256,1
9144,150794742,22258315,1
9145,150794742,1282418324228337665,1
9146,952968406201860096,44196397,2
9147,952968406201860096,13298072,2
9148,952968406201860096,574032254,1
9149,952968406201860096,1445650784,1
9150,4659789734,4659789734,1
9151,4659789734,44196397,1
9152,4659789734,22258315,1
9153,452600670,452600670,1
9154,733831760727920640,972998637692301312,1
9155,2533397757,55897082,1
9156,4560685828,1053423650139828225,1
9157,51434848,14262180,1
9158,18366821,14262180,1
9159,416842665,14262180,1
9160,1223102846238744580,14262180,1
9161,1201646577741389824,16816021,1
9162,360622611,14087957,1
9163,708607154870157313,75246711,1
9164,3406169524,62192750,1
9165,123136593,811716426,1
9166,811716426,20793816,1
9167,710583036962861056,811377,1
9168,1345187849201717248,588569122,1
9169,1205915545737916417,714614269032198144,1
9170,1248490656617476097,714614269032198144,2
9171,1042035805617876992,714614269032198144,1
9172,2374042004,714614269032198144,1
9173,35860455,714614269032198144,1
9174,2150212646,44196397,1
9175,2150212646,811377,1
9176,2150212646,22258315,1
9177,2150212646,2235729541,1
9178,1326944192153661442,1613235540,1
9179,389995879,14838410,1
9180,160942801,14838410,1
9181,231468279,2972315509,1
9182,16200834,11584062,1
9183,16200834,2297221,1
9184,1085912953466048512,248154219,1
9185,1000480351905632258,248154219,2
9186,1272872504189575168,1335078337572696065,1
9187,1224758844988870656,1335078337572696065,1
9188,1163605572098224128,1335078337572696065,1
9189,1315328754323992578,1335078337572696065,1
9190,1710637754,1335078337572696065,1
9191,1163368888878260225,1335078337572696065,1
9192,1315117956783697923,1335078337572696065,1
9193,1287057508977303555,22258315,1
9194,1287057508977303555,811377,1
9195,1287057508977303555,1355996090449932291,1
9196,1208683064,75246711,1
9197,1355261483702231043,1326091674607628288,1
9198,1326091674607628288,3291691,1
9199,257847463,1326091674607628288,1
9200,2450860653,1326091674607628288,1
9201,3717705263,1326091674607628288,1
9202,948631793678286852,1326091674607628288,1
9203,731520902190514176,1326091674607628288,1
9204,2292803682,1326091674607628288,1
9205,1180548050231742467,1326091674607628288,1
9206,935586511,1326091674607628288,1
9207,2345621243,1326091674607628288,1
9208,1100399629747793920,1326091674607628288,1
9209,1315054831019659264,1326091674607628288,1
9210,899234811663069184,1326091674607628288,1
9211,1082388956644339712,1326091674607628288,1
9212,363565472,1326091674607628288,1
9213,3367647184,1326091674607628288,1
9214,2322043999,1326091674607628288,1
9215,109883502,1326091674607628288,1
9216,1937794927,1326091674607628288,1
9217,1166420654318653440,1326091674607628288,1
9218,1340392272479866880,1326091674607628288,1
9219,800802486839754752,1326091674607628288,1
9220,911937911888793600,1326091674607628288,1
9221,3308053671,1326091674607628288,1
9222,752828282500964352,1326091674607628288,1
9223,206362816,1331469687876509697,1
9224,31059868,1172406096,1
9225,4625911343,379082219,1
9226,753734820715372544,10228272,1
9227,147695087,1354705732755722241,1
9228,1354705732755722241,758386485846544384,1
9229,37755581,95918629,1
9230,37755581,15977038,1
9231,893210042,360485278,1
9232,109101861,3347448047,1
9233,624335252,3347448047,1
9234,3392958790,3347448047,1
9235,97597876,3347448047,1
9236,120064855,3347448047,1
9237,1330595939073966080,462452237,1
9238,462452237,1282418324228337665,1
9239,462452237,932630991298007041,1
9240,395069325,1326910351741509632,1
9241,3222888063,1326910351741509632,1
9242,3222888063,954005112174862336,1
9243,68491408,1326910351741509632,1
9244,1160058880845467648,1326910351741509632,1
9245,446846792,1326910351741509632,1
9246,446846792,954005112174862336,1
9247,42440878,1326910351741509632,1
9248,1348467018631008258,1326910351741509632,1
9249,1348467018631008258,954005112174862336,1
9250,3327832122,1326910351741509632,1
9251,627595480,53947152,1
9252,572058478,2875375685,1
9253,39217249,41078001,1
9254,1345249624873783296,1344384002400997376,1
9255,839936551,785810173528903680,2
9256,839936551,4924905039,1
9257,295119772,175736280,1
9258,1212150228,175736280,1
9259,1339674959732502528,44196397,1
9260,1305781998892519424,167369016,1
9261,633407146,16703290,1
9262,633407146,2363460824,1
9263,624785231,14650287,1
9264,1210054667746471937,14650287,1
9265,466100749,75246711,1
9266,520879035,793714147,1
9267,793714147,44196397,1
9268,44412258,1310541829641830402,1
9269,287660375,75246711,1
9270,3895503676,393439875,1
9271,1260953194743705601,811377,1
9272,1260953194743705601,22258315,1
9273,943950643,19046875,1
9274,19046875,236953420,1
9275,17829773,19046875,1
9276,1350918965518770178,19046875,1
9277,1349869234097152001,19046875,1
9278,905803351597527040,19046875,1
9279,1282151072,19046875,1
9280,965031763012567040,19046875,1
9281,4905099543,19046875,1
9282,7159452,19046875,1
9283,1257760031073861633,19046875,1
9284,1363494276,19046875,1
9285,2180823392,19046875,1
9286,74483420,19046875,1
9287,239131277,19046875,1
9288,2902267410,19046875,1
9289,14293480,19046875,1
9290,133946449,19046875,1
9291,3947969427,19046875,1
9292,962854045554761728,19046875,1
9293,14289540,19046875,1
9294,44061442,19046875,1
9295,1239820505441435648,19046875,1
9296,1239820505441435648,332617373,1
9297,94415175,19046875,1
9298,1149486165973598210,19046875,1
9299,754479301718843392,19046875,1
9300,21418163,19046875,1
9301,1559093238,19046875,1
9302,2451265213,19046875,1
9303,1126275932,19046875,1
9304,3860802980,19046875,1
9305,404955169,19046875,1
9306,227049600,19046875,1
9307,268531121,19046875,1
9308,118800004,19046875,1
9309,5755302,19046875,1
9310,3312065387,19046875,1
9311,227911876,19046875,1
9312,62023126,19046875,1
9313,157929867,588569122,1
9314,157929867,74466455,1
9315,157929867,22258315,1
9316,890703474186375168,906929603360432128,1
9317,2795704888,785810173528903680,1
9318,2795704888,4924905039,1
9319,118900606,1180206046381563906,1
9320,153814167,1180206046381563906,1
9321,1019091706434768896,1180206046381563906,1
9322,1000691900,1180206046381563906,1
9323,891434508167385088,1180206046381563906,1
9324,1065345200820756480,1180206046381563906,1
9325,1328229715430162432,1180206046381563906,1
9326,700470737665064961,1180206046381563906,1
9327,445077084,1180206046381563906,1
9328,1289850888211828736,1180206046381563906,1
9329,1418509068,1180206046381563906,1
9330,255332177,1180206046381563906,1
9331,52714921,1180206046381563906,1
9332,238422475,1180206046381563906,1
9333,2361511890,1180206046381563906,1
9334,161896910,1180206046381563906,1
9335,238992632,1180206046381563906,1
9336,479238420,1180206046381563906,1
9337,500052684,1180206046381563906,1
9338,296598068,1180206046381563906,1
9339,989339889530494976,1180206046381563906,1
9340,126610522,1180206046381563906,1
9341,850932935125602304,1180206046381563906,1
9342,1252130063388045312,1880281963,1
9343,1252130063388045312,475326624,1
9344,1275382629202825216,114450312,1
9345,721424072,721424072,1
9346,3223850558,299026077,1
9347,569679548,182845537,1
9348,1322750179800453120,1418247562662973451,1
9349,1322750179800453120,22637974,1
9350,1322750179800453120,43775786,1
9351,319135593,1347342049188716544,1
9352,319135593,1376161898,1
9353,336869444,1258343654357381120,1
9354,1356240522101346307,769874095185989632,1
9355,31138531,769874095185989632,1
9356,1247479108059058181,769874095185989632,1
9357,935071159871332353,769874095185989632,1
9358,15726581,769874095185989632,1
9359,920552526738546688,769874095185989632,1
9360,243968775,769874095185989632,1
9361,798894488932466690,769874095185989632,1
9362,930328741,769874095185989632,1
9363,1286806057315172353,1295271265368969217,1
9364,1214822096129286144,1295271265368969217,1
9365,1214822096129286144,2902349190,6
9366,1214822096129286144,174324317,1
9367,1214822096129286144,44196397,1
9368,1214822096129286144,22258315,10
9369,1214822096129286144,1146058067244486656,6
9370,1214822096129286144,3073965168,1
9371,1214822096129286144,1351899309860651011,1
9372,1214822096129286144,26281090,1
9373,1214822096129286144,820065903945588736,1
9374,1214822096129286144,1388216429988691972,1
9375,1214822096129286144,1333171793201225728,1
9376,1354284100782178304,1295271265368969217,1
9377,1349211065817714688,1349211065817714688,1
9378,1353441802624376833,1349211065817714688,1
9379,2342289565,18944615,1
9380,18944615,18944615,1
9381,880114550317735937,18944615,1
9382,1354600113843396609,1295428909538906115,1
9383,1354600113843396609,1139333554469580800,1
9384,1354600113843396609,2835653131,1
9385,1354600113843396609,2235729541,3
9386,1354600113843396609,248735463,1
9387,968526923386236928,2635654720,1
9388,3027345993,429891272,1
9389,41545019,1445650784,1
9390,1018575481761882114,835133232576348160,1
9391,4120187122,714051110,1
9392,65952518,2361631088,1
9393,65952518,2398137084,1
9394,594650408,107940982,3
9395,1267700164145188864,107940982,1
9396,1267700164145188864,896850496278876160,1
9397,2344343947,107940982,2
9398,2344343947,896850496278876160,1
9399,1295347563038511104,107940982,3
9400,705374126391709696,107940982,2
9401,177248029,107940982,1
9402,816236246364082176,107940982,1
9403,376730163,107940982,1
9404,112157141,107940982,2
9405,1010122569528168453,107940982,1
9406,972619473042550785,107940982,1
9407,1275090662933880836,1286138095302332423,1
9408,601397997,601397997,1
9409,601397997,1351694281505869860,1
9410,1352307149263806465,1282418324228337665,1
9411,4916373909,14437914,1
9412,4916373909,33792634,1
9413,1449251635,624413,1
9414,1449251635,104952689,1
9415,154534480,3291691,1
9416,3365876644,1307074447560634370,1
9417,862753211932962818,868578294916145152,1
9418,49474034,44196397,1
9419,484025997,811377,1
9420,484025997,3065618342,1
9421,707701796760903681,707701796760903681,1
9422,3256211142,707701796760903681,1
9423,36605901,707701796760903681,1
9424,36306246,1351650459363246092,1
9425,488919973,811377,1
9426,488919973,22258315,1
9427,1118237659,96232158,1
9428,1162752245018038275,17153384,1
9429,993948150,17153384,1
9430,960675550791651329,22258315,1
9431,1267115724222464007,2976727463,1
9432,2976727463,1274796108712226816,1
9433,377124591,1304813362400894977,1
9434,908991087703867392,1304813362400894977,1
9435,374896774,1304813362400894977,1
9436,3398788407,1304813362400894977,1
9437,1239364949878738944,811377,1
9438,1239364949878738944,3065618342,1
9439,132007522,634235360,1
9440,634235360,44196397,1
9441,634235360,1349149096909668363,1
9442,634235360,1418247562662973451,1
9443,634235360,299661515,1
9444,164978148,290224610,1
9445,889950524778393601,708059148571811844,1
9446,889950524778393601,902200087,1
9447,263869083,169803152,1
9448,310452615,169803152,1
9449,2782097322,975908968626192385,1
9450,107707922,975908968626192385,1
9451,611356629,868578294916145152,1
9452,2299064696,970207298,1
9453,2299064696,16228398,1
9454,2299064696,3291691,1
9455,2299064696,20402945,1
9456,2299064696,14216123,1
9457,2299064696,32570672,1
9458,1215072279878668295,860922421,1
9459,1215072279878668295,18379614,1
9460,1215072279878668295,31047836,1
9461,813178077517783040,868578294916145152,1
9462,2168821920,1255972999846486017,1
9463,1255972999846486017,1255972999846486017,1
9464,1255972999846486017,1081222837459996672,1
9465,1255972999846486017,14096763,1
9466,1117075959063240705,3065618342,1
9467,1273779888286101506,3177975330,1
9468,1354263787470114823,24284928,1
9469,1280697387892314112,20402945,3
9470,1280697387892314112,14216123,3
9471,1280697387892314112,16451932,2
9472,2238121464,786546395394117632,1
9473,786546395394117632,408806531,1
9474,143184055,2884931843,1
9475,143184055,16262924,1
9476,1306299695090659328,1306299695090659328,1
9477,1306299695090659328,588569122,1
9478,1284586965724270595,20402945,1
9479,766130504655568896,266343569,1
9480,14272223,266343569,1
9481,1287162648690397184,2817149628,1
9482,1354109478661201921,2817149628,1
9483,1311991259721093125,2817149628,1
9484,1311991259721093125,125637380,1
9485,16473386,811377,1
9486,957804784983175168,1060058193022246912,1
9487,13231002,153682355,1
9488,1269496313248448512,40245758,1
9489,1269496313248448512,22258315,1
9490,1036441685671247878,46780734,1
9491,1036441685671247878,486039063,1
9492,822536759699443712,1330006124041474048,1
9493,838683517194100736,963790885937995777,1
9494,3167535227,900271822465380352,1
9495,173195415,900271822465380352,1
9496,883968901188657152,240884573,1
9497,1345254590480990208,16228398,1
9498,1345254590480990208,44196397,1
9499,1345254590480990208,138203134,1
9500,1345254590480990208,2835653131,1
9501,3187202574,868578294916145152,1
9502,1238231745092296711,44196397,2
9503,461406974,840688070924029952,1
9504,1090008005935095810,1083063396004618245,1
9505,171598916,1354627973446578178,4
9506,1354630362543116289,1321970622637969415,1
9507,899180217448644609,2835653131,1
9508,446783413,111909054,1
9509,946885688145756160,899054558000930822,1
9510,3645639137,924100344,1
9511,2291871536,19080135,1
9512,855310904858103808,855310904858103808,1
9513,855310904858103808,44196397,1
9514,855310904858103808,588569122,1
9515,350815070,17746914,1
9516,215069685,215069685,1
9517,3011774650,69480815,1
9518,1150265508756971521,950209836259708928,1
9519,950209836259708928,22258315,1
9520,162442196,22258315,1
9521,162442196,10228272,1
9522,2525465856,363691705,1
9523,1265767426655805440,363691705,1
9524,279358548,363691705,1
9525,380704968,363691705,1
9526,2909161141,363691705,1
9527,21468288,363691705,1
9528,1366937928,363691705,1
9529,777271907297075200,363691705,1
9530,1178248458668515328,363691705,1
9531,916752115573260288,363691705,1
9532,881509952090669057,363691705,1
9533,792108893975502848,363691705,1
9534,102620665,363691705,1
9535,609912114,363691705,1
9536,477449608,363691705,1
9537,2512465297,363691705,1
9538,222867393,363691705,1
9539,72562120,363691705,1
9540,1175411884922568705,363691705,1
9541,739350407261106176,363691705,1
9542,130426430,363691705,1
9543,927821044735455232,363691705,1
9544,133178716,363691705,1
9545,3062903462,363691705,1
9546,446496218,363691705,1
9547,4701037105,363691705,1
9548,2300109343,363691705,1
9549,2294734206,363691705,1
9550,307792657,363691705,1
9551,1298417911875477504,410261212,1
9552,519586821,410261212,1
9553,260375411,410261212,1
9554,700539414556979200,410261212,1
9555,3244818501,1513987417,1
9556,1274219781382533120,759251,1
9557,1274219781382533120,779645932845531136,1
9558,364665853,1217299260,1
9559,7001342,146172499,1
9560,146172499,22258315,1
9561,146172499,40245758,1
9562,1234420517320392704,14216123,2
9563,1234420517320392704,15281391,2
9564,1234420517320392704,16451932,2
9565,1234420517320392704,18208354,2
9566,462439696,10228272,1
9567,895737000,541701604,1
9568,880095861749035008,1272482498426134528,1
9569,832946371640430597,1272482498426134528,1
9570,1258658211483222016,1272482498426134528,1
9571,915810288,1272482498426134528,1
9572,2275717732,1272482498426134528,1
9573,286369704,433918337,1
9574,1456502803,2730222072,1
9575,37014391,9542972,1
9576,9542972,22258315,1
9577,1073772210454704128,98501332,1
9578,855652643464634368,1170831448082984960,1
9579,855652643464634368,72636770,1
9580,855652643464634368,767402780222980096,1
9581,855652643464634368,3292918877,1
9582,855652643464634368,104499427,1
9583,757037873241661440,1233958092942893057,1
9584,1156813135367438339,1233958092942893057,1
9585,1110041610899857408,1233958092942893057,1
9586,2393066191,1233958092942893057,1
9587,806649718927343617,1233958092942893057,1
9588,1695839551,1233958092942893057,1
9589,451986590,1233958092942893057,1
9590,164040932,1233958092942893057,1
9591,78291632,1233958092942893057,1
9592,547748646,1233958092942893057,1
9593,933425073247092737,1233958092942893057,1
9594,2646454764,1233958092942893057,1
9595,1713794778,1233958092942893057,1
9596,1713794778,758386485846544384,1
9597,712762755749658624,1233958092942893057,1
9598,1521922590,1233958092942893057,1
9599,1150110984566202370,1233958092942893057,1
9600,738041635259310080,163676787,1
9601,109553034,3190591392,1
9602,810649132914315264,3190591392,1
9603,1353431385604726784,10228272,1
9604,2198337368,1097310543768154113,1
9605,2920160187,16543775,1
9606,768416945410600960,4924905039,1
9607,1248934961677242368,4924905039,1
9608,1248934961677242368,1238294543398834176,1
9609,1248934961677242368,717191666629795840,1
9610,1248934961677242368,1318378296090845185,1
9611,2921642105,4924905039,1
9612,1217936490283462656,2964381029,1
9613,1332275026784096258,2478304778,1
9614,2478304778,44196397,1
9615,162136089,162136089,1
9616,162136089,868578294916145152,1
9617,162136089,202411176,1
9618,397926768,868578294916145152,1
9619,397926768,22258315,1
9620,397926768,40245758,1
9621,1291063218346102787,1227711177972645889,1
9622,489723402,1227711177972645889,1
9623,777937406297272321,502203198,1
9624,2853943191,502203198,1
9625,4484089703,502203198,1
9626,1121077570257207296,44196397,1
9627,1354735530735529984,1351145181110816778,1
9628,1354735530735529984,15861435,1
9629,1354735530735529984,1058685288,1
9630,16364898,1121181,1
9631,1121181,22258315,1
9632,1242098002065383424,1121181,1
9633,1347158361670881282,1121181,1
9634,506871522,1568858138,1
9635,917520793180921858,1568858138,1
9636,133876131,1568858138,1
9637,14590752,1265037073,1
9638,1292207820,1015241814,1
9639,1292207820,188369814,1
9640,1093716464492838912,489956899,1
9641,19255976,4814159995,1
9642,4814159995,1265037073,1
9643,21567957,1499291586,1
9644,480682820,25029495,1
9645,480682820,1265037073,1
9646,480682820,43775786,1
9647,480682820,770583695652560896,1
9648,1231026669051371521,835099764140093441,1
9649,1231026669051371521,1071116798638997504,2
9650,506292806,4854269393,1
9651,1854162492,1265037073,1
9652,41271900,737096625382920193,1
9653,19094006,737096625382920193,1
9654,966595717,1265037073,1
9655,1433920610,179113406,1
9656,1433920610,823707032,1
9657,1433920610,18167075,1
9658,1433920610,480824572,1
9659,1433920610,1418496858641641475,3
9660,1433920610,1370094157570641928,1
9661,1433920610,1272626910976229392,1
9662,737159723007377409,1255404601622368259,1
9663,696675622014316545,1255404601622368259,1
9664,758115729392734208,281610530,1
9665,821196517960798209,49110993,1
9666,1349507630205706244,1351950122595315721,1
9667,1365803984,44196397,1
9668,18135134,386127157,1
9669,18135134,811377,1
9670,759670543,1265037073,1
9671,304974434,19643448,1
9672,304974434,20562637,1
9673,47662763,1265037073,1
9674,1315165545239511040,1303779091959746568,1
9675,2942805088,1303779091959746568,1
9676,828701186698203136,1303779091959746568,1
9677,276540990,52247328,1
9678,1086767567765753864,4148586674,1
9679,1365334968143020035,817817720221794305,1
9680,342512565,817817720221794305,1
9681,342512565,823707032,1
9682,342512565,1051806822364004352,1
9683,1244637022213423104,817817720221794305,1
9684,1357951787852959744,817817720221794305,1
9685,1066754075037855744,817817720221794305,1
9686,1167528464,817817720221794305,1
9687,44983352,817817720221794305,1
9688,2345441120,817817720221794305,1
9689,1354551882002411522,817817720221794305,1
9690,263590910,817817720221794305,1
9691,946906941757964288,817817720221794305,1
9692,1353409585214861312,817817720221794305,1
9693,1296315234878021632,817817720221794305,1
9694,1347228005010182145,817817720221794305,1
9695,1308181086007169024,817817720221794305,1
9696,2188974692,817817720221794305,1
9697,1398131150,817817720221794305,1
9698,18371667,817817720221794305,1
9699,384510405,817817720221794305,1
9700,1320147496245600256,817817720221794305,1
9701,1151693675463770112,817817720221794305,1
9702,2255814462,817817720221794305,1
9703,107585519,817817720221794305,1
9704,1325219595767214081,817817720221794305,1
9705,165091166,817817720221794305,1
9706,21675721,817817720221794305,1
9707,1221556770839126023,817817720221794305,1
9708,28101071,817817720221794305,1
9709,701515240253452289,817817720221794305,1
9710,1324943905666850818,817817720221794305,1
9711,2875431215,817817720221794305,1
9712,294384572,817817720221794305,1
9713,1294211107150848001,817817720221794305,1
9714,4810331318,817817720221794305,1
9715,320969368,817817720221794305,1
9716,825344356391538688,817817720221794305,1
9717,879712723877191680,817817720221794305,1
9718,327600758,817817720221794305,1
9719,1151960320115728384,817817720221794305,1
9720,1103742503629541377,817817720221794305,1
9721,29200545,817817720221794305,1
9722,3494051433,817817720221794305,1
9723,1078129542449917952,817817720221794305,1
9724,779070958787330048,817817720221794305,1
9725,1325976067253923842,817817720221794305,1
9726,1301358794048524289,817817720221794305,1
9727,1274906804523347973,817817720221794305,1
9728,1272249665455521792,817817720221794305,1
9729,1272249665455521792,1355996090449932291,2
9730,1272249665455521792,954336280380346368,1
9731,1272249665455521792,57441414,1
9732,1272249665455521792,868578294916145152,1
9733,1272249665455521792,1626294277,1
9734,1272249665455521792,81998798,1
9735,1272249665455521792,56562803,1
9736,2542163530,817817720221794305,1
9737,1313172078661701633,817817720221794305,1
9738,41123532,817817720221794305,1
9739,1061215232830377984,817817720221794305,1
9740,435494267,817817720221794305,1
9741,1098735726940880896,817817720221794305,1
9742,1205469573954359297,817817720221794305,1
9743,1108210251180851205,817817720221794305,1
9744,76999455,817817720221794305,1
9745,158925638,817817720221794305,1
9746,91473252,817817720221794305,1
9747,949800548,817817720221794305,1
9748,1257664600260120576,817817720221794305,1
9749,363444094,817817720221794305,1
9750,946068795667263488,817817720221794305,1
9751,286683157,817817720221794305,1
9752,1924995692,817817720221794305,1
9753,1354144171070803969,817817720221794305,1
9754,1295868537072951296,817817720221794305,1
9755,451687795,817817720221794305,1
9756,1306756561348579328,817817720221794305,1
9757,1103398381869780992,817817720221794305,1
9758,146189142,1265037073,1
9759,146189142,44196397,1
9760,146189142,588569122,1
9761,146189142,20402945,1
9762,2888565046,138203134,1
9763,2888565046,742143,1
9764,2888565046,3805574495,1
9765,2888565046,1282418324228337665,1
9766,2888565046,3869825772,1
9767,2888565046,169431716,2
9768,2888565046,44196397,1
9769,950536799146921985,1265037073,1
9770,950536799146921985,808336308611534848,1
9771,336440754,754827018403971077,1
9772,97273575,4190680823,1
9773,2563031431,4190680823,1
9774,1106030702301270016,4190680823,1
9775,394260665,4190680823,1
9776,2707790429,4190680823,1
9777,30324719,4190680823,1
9778,2192887524,4190680823,1
9779,1046168943147327488,403519230,1
9780,840397814874046465,403519230,1
9781,763433011941486592,403519230,1
9782,1258705111955787776,403519230,1
9783,4834023329,403519230,1
9784,1207002769057554432,403519230,1
9785,3322618885,403519230,1
9786,2642197922,403519230,1
9787,257733935,403519230,1
9788,875565313651122177,403519230,1
9789,200952494,403519230,1
9790,711918027814608896,403519230,1
9791,1070017524840968192,403519230,1
9792,942575984548737025,403519230,1
9793,886419950293876736,403519230,1
9794,699215332464930817,403519230,1
9795,316224915,403519230,1
9796,950878032629088257,403519230,1
9797,456864332,403519230,1
9798,1167709817387081728,403519230,1
9799,528537681,403519230,1
9800,1302839836412383233,403519230,1
9801,3246535921,403519230,1
9802,275276314,403519230,1
9803,28718176,403519230,1
9804,173443806,403519230,1
9805,3281080874,403519230,1
9806,1561542079,403519230,1
9807,1068272131266539522,403519230,1
9808,910463873446219779,403519230,1
9809,942944618106191872,403519230,1
9810,990732053187526656,403519230,1
9811,740346616536805376,403519230,1
9812,1029765807834836993,403519230,1
9813,3068652008,403519230,1
9814,1301248245222567938,403519230,1
9815,1236757339165859841,403519230,1
9816,4885740592,403519230,1
9817,826886287147802624,403519230,1
9818,2807682004,403519230,1
9819,2978262669,403519230,1
9820,920949388037578752,403519230,1
9821,2176757876,403519230,1
9822,1229159275538210817,403519230,1
9823,735016795,403519230,1
9824,1000780690374488064,403519230,1
9825,2462656520,403519230,1
9826,4219413580,403519230,1
9827,710574584886644740,403519230,1
9828,963526566109163526,403519230,1
9829,1130280353065840641,403519230,1
9830,2713138764,403519230,1
9831,1253471941115236361,403519230,1
9832,203234491,403519230,1
9833,3356801764,403519230,1
9834,1198244851273420802,403519230,1
9835,29777882,1265037073,1
9836,29777882,29777882,1
9837,34694187,1265037073,1
